employee_id,system 32,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,FT/PT
75768,Operations,region_11,Master's & above,f,other,1,37,4,8,1,0,57,PT
44895,Operations,region_4,Master's & above,f,other,1,40,4,12,1,0,59,PT
9636,Analytics,region_21,Bachelor's,m,sourcing,1,28,4,3,1,0,85,PT
24237,Sales & Marketing,region_16,Bachelor's,m,other,1,46,4,7,0,0,52,PT
22011,Operations,region_32,Bachelor's,f,other,1,28,3,4,1,1,59,PT
63498,Sales & Marketing,region_7,Bachelor's,m,other,1,46,1,16,0,0,45,PT
69423,Operations,region_23,Master's & above,m,other,1,38,3,4,1,0,58,PT
43074,Sales & Marketing,region_27,Bachelor's,m,sourcing,2,31,1,3,0,0,53,PT
5499,Operations,region_4,Bachelor's,m,other,1,30,4,3,0,0,59,PT
32813,Sales & Marketing,region_2,,f,other,1,56,5,6,0,0,46,PT
19821,Technology,region_2,Master's & above,m,other,1,58,4,13,1,0,83,PT
33579,Sales & Marketing,region_22,Bachelor's,m,other,1,29,4,3,1,0,51,PT
18942,Operations,region_29,Bachelor's,m,other,1,26,4,2,0,0,62,PT
46081,HR,region_7,Bachelor's,m,other,2,30,3,2,0,0,51,PT
30761,Sales & Marketing,region_2,Master's & above,m,other,1,44,4,13,0,0,52,PT
5590,Operations,region_2,Bachelor's,f,other,2,34,5,6,0,0,62,PT
1180,Procurement,region_2,Master's & above,f,other,1,54,1,4,1,0,69,PT
63417,Procurement,region_21,Master's & above,f,sourcing,1,44,5,14,1,0,73,PT
58476,R&D,region_11,Master's & above,m,sourcing,1,28,2,2,1,0,81,PT
45172,Operations,region_15,Bachelor's,m,other,1,31,3,3,1,0,62,PT
56965,Procurement,region_16,Bachelor's,m,sourcing,2,29,,1,0,0,69,PT
40892,Sales & Marketing,region_28,,m,sourcing,2,34,3,8,0,0,50,PT
14310,Technology,region_31,Bachelor's,m,other,1,29,,1,0,0,80,PT
35974,Technology,region_2,Master's & above,m,other,1,54,3,18,0,0,79,PT
58684,Technology,region_5,Master's & above,m,sourcing,1,38,1,2,0,0,79,PT
28633,Operations,region_2,Bachelor's,f,other,1,39,1,6,0,0,62,PT
34835,Technology,region_16,Bachelor's,m,sourcing,1,34,3,5,1,0,80,PT
49400,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,25,2,3,0,0,51,PT
64475,Finance,region_9,Bachelor's,m,other,1,30,1,4,1,0,64,PT
10435,Analytics,region_5,Bachelor's,m,other,1,31,2,8,0,0,86,PT
18052,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,35,3,9,0,0,47,PT
58396,Technology,region_2,Master's & above,f,other,1,35,3,4,0,0,74,PT
45742,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,42,4,6,1,0,46,PT
8500,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,49,3,20,0,0,51,PT
49515,Technology,region_2,Master's & above,m,other,2,46,3,10,0,0,75,FT
23058,Analytics,region_2,Bachelor's,m,other,1,43,1,9,0,0,82,FT
45425,Procurement,region_4,Bachelor's,f,other,1,34,3,2,1,0,71,FT
52308,Operations,region_28,Bachelor's,f,sourcing,1,34,1,9,0,0,59,FT
72204,Technology,region_7,Master's & above,f,other,1,32,1,5,0,0,75,FT
18629,Technology,region_5,Master's & above,m,other,1,44,3,5,1,0,81,FT
10725,Technology,region_2,Bachelor's,m,sourcing,3,37,1,9,0,0,75,FT
41236,Operations,region_6,Bachelor's,f,sourcing,1,27,3,4,0,0,59,FT
17191,Operations,region_10,Master's & above,m,other,1,34,5,4,1,0,58,FT
35717,Finance,region_2,Bachelor's,f,other,1,49,5,6,1,0,56,FT
45386,HR,region_2,Below Secondary,m,other,1,21,1,2,0,0,48,FT
52709,Operations,region_2,Bachelor's,m,other,1,40,3,9,0,0,60,FT
56616,Finance,region_14,Bachelor's,m,sourcing,1,35,1,7,0,0,58,FT
66317,Technology,region_26,Bachelor's,m,sourcing,1,39,3,11,1,0,85,FT
32533,Sales & Marketing,region_30,Bachelor's,f,other,2,33,3,4,0,0,53,FT
30063,Sales & Marketing,region_30,Bachelor's,m,other,1,33,4,4,0,0,50,FT
42131,Procurement,region_13,Master's & above,f,other,1,48,5,2,1,0,67,FT
77697,Sales & Marketing,region_25,Bachelor's,m,other,1,36,3,9,1,0,49,FT
21215,Sales & Marketing,region_2,Master's & above,f,sourcing,1,52,4,16,0,0,50,FT
39229,Sales & Marketing,region_2,Bachelor's,f,other,1,36,1,3,0,0,52,FT
20715,Analytics,region_32,Bachelor's,m,other,1,29,4,5,0,0,86,FT
46151,Technology,region_22,Master's & above,m,sourcing,1,32,4,5,1,0,84,FT
22689,Technology,region_14,Bachelor's,f,sourcing,1,33,4,9,0,0,82,FT
58292,Technology,region_3,Master's & above,m,other,1,36,3,2,0,0,83,FT
11934,Sales & Marketing,region_6,Bachelor's,m,other,1,27,5,2,1,0,47,FT
5583,R&D,region_22,Bachelor's,m,other,5,32,3,4,0,0,82,FT
36677,Technology,region_2,Bachelor's,m,other,1,25,,1,0,0,81,FT
31001,Procurement,region_17,Master's & above,f,referred,1,39,5,2,1,0,70,FT
64674,Sales & Marketing,region_11,Master's & above,m,other,1,35,3,8,0,0,49,FT
68298,HR,region_2,Bachelor's,f,sourcing,1,25,4,2,1,0,49,FT
48627,Operations,region_2,Master's & above,f,sourcing,1,45,3,2,0,0,62,FT
38452,Procurement,region_14,Bachelor's,m,sourcing,1,32,3,6,1,0,70,FT
1769,Sales & Marketing,region_28,Bachelor's,m,sourcing,2,37,1,2,0,0,45,FT
2394,Operations,region_22,Master's & above,f,sourcing,1,38,3,11,0,1,59,FT
51077,Sales & Marketing,region_2,Master's & above,f,other,1,43,4,9,0,0,49,FT
41591,Sales & Marketing,region_2,Bachelor's,m,other,1,44,2,10,0,0,51,FT
8368,Procurement,region_7,Master's & above,f,sourcing,2,39,4,10,1,0,73,FT
67340,Sales & Marketing,region_1,Master's & above,m,other,1,46,1,16,0,0,49,FT
1818,Sales & Marketing,region_13,Master's & above,m,sourcing,1,42,1,11,0,0,51,FT
21027,Procurement,region_16,Master's & above,m,other,1,33,5,4,1,0,68,FT
38808,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,30,3,7,1,0,47,FT
42927,Operations,region_22,Master's & above,f,sourcing,1,60,3,6,1,0,58,FT
34892,Sales & Marketing,region_2,Master's & above,m,other,1,37,4,6,1,1,93,FT
42731,Finance,region_1,Master's & above,m,other,1,32,3,5,0,0,59,FT
44826,HR,region_2,Below Secondary,f,other,1,22,,1,0,0,52,FT
6822,Procurement,region_11,Bachelor's,f,other,1,33,3,3,0,0,68,FT
10455,Analytics,region_26,Bachelor's,m,sourcing,1,49,3,9,0,0,89,FT
71207,Sales & Marketing,region_10,Master's & above,m,other,2,39,2,4,0,0,52,FT
26604,HR,region_2,,m,other,1,34,5,9,1,0,55,FT
64428,Technology,region_5,Master's & above,m,other,1,48,4,5,0,0,77,FT
1832,Operations,region_19,Bachelor's,f,other,1,32,3,7,0,0,58,FT
59541,Operations,region_15,Bachelor's,m,other,1,45,5,12,0,0,59,FT
44648,Analytics,region_28,Bachelor's,m,sourcing,2,28,4,4,0,0,86,FT
73107,Operations,region_15,Bachelor's,m,referred,1,37,4,9,0,0,58,FT
61433,Procurement,region_2,Master's & above,m,sourcing,1,44,4,3,0,0,71,FT
30159,R&D,region_13,Master's & above,m,sourcing,2,38,4,7,0,0,84,FT
18138,Analytics,region_2,Bachelor's,m,sourcing,2,28,4,4,0,0,82,FT
12570,Procurement,region_2,Bachelor's,f,other,2,48,1,6,0,0,73,FT
48205,Sales & Marketing,region_26,Bachelor's,m,other,1,33,3,4,0,0,49,FT
23205,Operations,region_27,Bachelor's,m,sourcing,1,39,5,4,0,0,61,FT
24361,Finance,region_2,Bachelor's,m,sourcing,1,34,1,3,0,0,62,FT
5007,Operations,region_2,Bachelor's,f,sourcing,1,46,4,16,0,0,57,FT
42534,Procurement,region_2,Master's & above,f,sourcing,1,55,3,5,1,0,69,FT
55399,Analytics,region_13,Bachelor's,m,other,1,33,5,5,0,0,89,FT
74439,Technology,region_31,Bachelor's,m,referred,1,31,3,4,1,0,75,FT
58844,Finance,region_7,Bachelor's,m,sourcing,1,28,3,2,1,0,56,FT
55176,Technology,region_2,Master's & above,m,sourcing,2,58,3,3,0,0,75,FT
13823,Sales & Marketing,region_7,Bachelor's,f,other,1,48,3,16,0,0,62,FT
14392,Technology,region_2,Below Secondary,m,sourcing,1,23,4,2,0,0,79,FT
44519,HR,region_2,Master's & above,m,other,1,50,4,4,1,0,47,FT
50331,Sales & Marketing,region_22,Bachelor's,f,other,1,28,3,7,0,0,60,FT
34118,Operations,region_19,Bachelor's,m,other,1,38,5,7,0,0,57,FT
44797,Sales & Marketing,region_19,Bachelor's,m,other,1,39,1,8,0,0,51,FT
629,Sales & Marketing,region_10,Bachelor's,m,sourcing,1,30,1,3,0,0,49,FT
52926,Procurement,region_7,Bachelor's,f,other,1,32,3,2,1,0,66,FT
56877,R&D,region_2,Bachelor's,m,sourcing,1,29,5,4,1,0,80,FT
12752,Procurement,region_2,Bachelor's,m,sourcing,1,27,4,3,1,0,64,FT
6730,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,26,,1,1,1,46,FT
7768,Procurement,region_2,Master's & above,m,other,1,47,2,6,0,0,71,FT
75254,Sales & Marketing,region_17,Bachelor's,m,sourcing,1,33,3,10,0,0,52,FT
59771,Sales & Marketing,region_15,Master's & above,m,sourcing,1,38,2,9,0,0,47,PT
282,Operations,region_13,Bachelor's,m,sourcing,1,26,3,2,1,0,61,PT
19157,Legal,region_2,Below Secondary,m,other,1,24,,1,0,0,57,PT
10103,Analytics,region_2,,m,sourcing,1,32,5,6,1,0,86,PT
2054,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,25,,1,0,0,49,PT
1202,Procurement,region_2,Master's & above,m,sourcing,1,56,4,22,0,0,72,PT
61269,Technology,region_13,Master's & above,f,sourcing,1,35,1,3,1,0,74,PT
34326,Sales & Marketing,region_19,Bachelor's,m,other,1,42,2,7,0,0,55,PT
55199,Procurement,region_17,Bachelor's,m,other,1,35,3,10,0,0,81,PT
28403,Analytics,region_34,Bachelor's,m,other,1,33,3,8,0,1,86,PT
24329,Procurement,region_17,Bachelor's,m,sourcing,1,31,3,9,1,0,75,PT
36138,Technology,region_13,Bachelor's,m,other,1,41,3,3,0,0,81,PT
29930,Legal,region_2,Master's & above,m,sourcing,1,56,1,17,0,0,55,PT
55692,Sales & Marketing,region_13,Bachelor's,f,other,1,32,4,4,0,0,53,PT
64099,Operations,region_2,Below Secondary,m,sourcing,1,24,,1,1,0,61,PT
64297,Technology,region_2,Master's & above,f,other,1,37,1,10,0,0,82,PT
19801,Analytics,region_1,Bachelor's,m,other,1,30,4,4,1,0,85,PT
4012,Operations,region_15,Bachelor's,m,sourcing,1,52,5,5,1,0,62,PT
64332,Operations,region_4,Bachelor's,m,other,1,32,3,6,0,0,60,PT
4353,Legal,region_22,Bachelor's,m,referred,1,30,3,2,1,0,51,PT
21446,Technology,region_31,Bachelor's,m,other,1,32,3,3,0,0,76,PT
50796,Operations,region_31,Master's & above,m,other,1,57,4,16,0,0,63,PT
51902,Finance,region_13,Bachelor's,m,other,1,31,5,3,0,0,59,PT
17070,Procurement,region_7,Bachelor's,f,other,1,31,3,3,1,0,65,PT
67418,Procurement,region_2,Master's & above,m,other,1,49,1,4,0,0,66,PT
70422,Sales & Marketing,region_2,Master's & above,m,sourcing,1,46,1,15,0,0,50,PT
19666,Sales & Marketing,region_29,Bachelor's,m,sourcing,2,26,,1,0,0,50,PT
58955,Procurement,region_20,Bachelor's,m,other,1,31,5,5,1,0,68,PT
11707,Procurement,region_2,Bachelor's,f,other,1,28,,1,0,0,72,PT
37762,Finance,region_11,Bachelor's,m,other,3,32,4,7,1,0,60,PT
53618,Operations,region_2,Bachelor's,m,sourcing,1,36,3,3,1,0,65,PT
59563,Technology,region_5,Bachelor's,f,sourcing,1,29,3,7,0,0,79,PT
50310,Operations,region_15,Bachelor's,m,sourcing,1,32,5,10,1,0,59,PT
60595,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,38,3,7,1,1,90,PT
66534,Operations,region_29,Bachelor's,m,other,1,28,2,2,0,0,60,PT
56218,Sales & Marketing,region_2,Bachelor's,f,other,1,46,3,11,0,0,52,PT
59392,Sales & Marketing,region_2,Bachelor's,m,other,1,32,2,5,0,0,51,PT
64641,Analytics,region_19,Bachelor's,m,other,1,39,3,3,0,0,85,PT
6035,Technology,region_13,Master's & above,f,sourcing,1,36,1,7,0,0,77,PT
11600,Operations,region_4,Master's & above,f,other,1,40,3,4,1,0,59,PT
60196,Operations,region_22,Bachelor's,m,sourcing,1,25,,1,1,0,61,PT
34151,Analytics,region_27,Master's & above,m,other,1,43,5,3,1,0,83,PT
27306,Sales & Marketing,region_2,,m,sourcing,1,27,3,2,0,0,47,PT
70496,Procurement,region_10,Master's & above,m,other,1,38,4,10,0,0,66,PT
8092,Procurement,region_2,Master's & above,m,other,1,41,2,6,0,0,79,PT
10850,Operations,region_32,Bachelor's,f,other,1,32,5,3,0,0,63,FT
69792,Sales & Marketing,region_2,Master's & above,f,sourcing,2,46,3,7,1,0,52,FT
76856,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,37,3,7,1,0,53,FT
55327,Operations,region_19,Bachelor's,f,sourcing,2,34,5,4,1,0,58,FT
53647,Technology,region_30,Bachelor's,f,sourcing,1,31,3,3,0,0,77,FT
39801,HR,region_2,Master's & above,f,other,1,36,3,5,1,1,92,FT
75906,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,28,5,2,1,0,48,FT
75457,Technology,region_7,Bachelor's,f,other,1,26,,1,0,0,78,FT
40614,Sales & Marketing,region_5,Bachelor's,m,sourcing,1,30,4,8,1,1,48,FT
2688,Operations,region_15,Bachelor's,m,sourcing,1,35,5,10,0,0,59,FT
52706,Sales & Marketing,region_29,Bachelor's,m,sourcing,1,30,1,4,0,0,52,FT
1587,Operations,region_8,Bachelor's,m,sourcing,1,35,5,7,1,0,60,FT
32466,Sales & Marketing,region_7,Bachelor's,m,other,1,25,4,2,1,0,50,FT
28283,Operations,region_21,Bachelor's,f,other,1,27,3,3,0,0,58,FT
29856,Analytics,region_22,Bachelor's,f,sourcing,1,29,3,4,0,0,83,FT
3155,R&D,region_31,Bachelor's,m,other,1,32,,1,0,0,86,FT
56176,Procurement,region_2,Master's & above,f,other,1,59,5,17,1,0,73,FT
27569,R&D,region_11,Bachelor's,m,other,1,29,3,3,0,0,84,FT
55339,Sales & Marketing,region_2,Bachelor's,m,other,2,46,4,5,1,0,48,FT
5570,HR,region_7,Bachelor's,f,other,1,28,5,5,1,0,51,FT
68220,HR,region_27,Bachelor's,m,sourcing,1,34,5,4,0,0,52,FT
67062,Procurement,region_2,Bachelor's,m,other,1,38,1,9,0,0,71,FT
57624,Sales & Marketing,region_28,Master's & above,m,sourcing,1,31,5,7,1,0,50,FT
59576,Finance,region_22,Bachelor's,m,sourcing,1,31,4,6,1,0,61,FT
25505,Finance,region_2,Master's & above,m,sourcing,1,35,4,8,0,0,62,FT
76101,Operations,region_2,Bachelor's,f,sourcing,1,41,5,13,0,0,64,FT
51570,Operations,region_22,Bachelor's,m,other,1,42,5,12,0,0,59,FT
15526,Sales & Marketing,region_22,Bachelor's,f,other,1,34,3,6,1,0,50,FT
8354,Sales & Marketing,region_2,Bachelor's,f,other,2,43,1,10,0,0,50,FT
51592,Operations,region_31,Master's & above,m,other,2,32,5,8,0,0,57,FT
47927,Procurement,region_22,Bachelor's,m,other,3,25,3,2,0,0,73,FT
22439,Analytics,region_20,Master's & above,m,other,1,34,4,2,0,0,83,FT
49189,Analytics,region_34,Bachelor's,m,other,1,32,2,4,0,0,83,FT
28395,Legal,region_2,Bachelor's,m,referred,1,30,3,1,1,0,58,FT
23819,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,28,2,2,0,0,45,FT
1581,Analytics,region_32,Bachelor's,m,other,1,27,5,3,1,0,90,FT
20040,Sales & Marketing,region_6,Bachelor's,f,other,1,29,5,3,1,0,45,FT
23982,Sales & Marketing,region_2,Bachelor's,f,other,3,43,3,5,0,0,51,FT
36036,Procurement,region_13,Master's & above,f,other,1,33,4,9,0,0,68,FT
21162,Sales & Marketing,region_26,Bachelor's,f,other,1,29,,1,0,0,48,FT
34770,Analytics,region_15,Bachelor's,m,other,2,30,1,6,0,0,89,FT
61416,Sales & Marketing,region_7,Bachelor's,m,other,1,28,1,6,0,0,52,FT
48245,Finance,region_2,Master's & above,m,sourcing,1,60,1,8,0,0,62,FT
3774,Analytics,region_28,Bachelor's,m,other,1,29,5,7,0,0,86,FT
22041,Technology,region_11,Bachelor's,f,sourcing,1,31,4,4,1,0,82,FT
55512,Technology,region_2,Master's & above,f,sourcing,1,52,3,9,0,0,80,FT
33165,Sales & Marketing,region_7,Bachelor's,m,other,1,39,4,3,0,0,55,FT
15002,Sales & Marketing,region_11,Master's & above,m,sourcing,1,29,1,5,0,0,48,FT
64912,Legal,region_2,Bachelor's,f,sourcing,1,29,,1,1,0,56,FT
27387,Sales & Marketing,region_2,,m,other,1,26,3,2,0,0,47,FT
43920,Operations,region_8,Bachelor's,f,sourcing,1,32,4,4,1,0,63,FT
53447,Procurement,region_2,Bachelor's,f,sourcing,1,34,5,9,1,0,66,FT
29335,Sales & Marketing,region_4,Bachelor's,m,other,1,28,3,3,1,0,53,FT
49104,Operations,region_22,Bachelor's,f,other,1,27,,1,0,0,57,FT
58296,Procurement,region_22,Bachelor's,m,sourcing,3,29,5,3,1,0,65,FT
19793,Analytics,region_15,Bachelor's,m,other,2,31,4,3,0,0,82,FT
61401,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,25,4,3,0,0,52,FT
43945,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,42,5,5,1,0,46,FT
52380,Technology,region_2,Bachelor's,f,sourcing,3,60,1,11,1,0,80,FT
7842,Analytics,region_1,Bachelor's,m,sourcing,2,31,5,7,1,0,79,FT
2214,Analytics,region_6,Bachelor's,m,sourcing,1,26,,1,0,0,90,FT
41826,Technology,region_7,Bachelor's,m,sourcing,1,43,5,7,1,0,77,FT
74752,Operations,region_22,Bachelor's,m,other,1,36,5,8,0,0,57,FT
5030,Analytics,region_2,Bachelor's,m,other,1,28,1,4,0,0,83,FT
64064,Operations,region_11,Master's & above,m,sourcing,1,39,2,3,0,0,58,FT
11206,R&D,region_13,Master's & above,m,other,1,37,5,10,1,0,87,FT
74205,Finance,region_2,Bachelor's,m,referred,1,28,,1,0,0,65,FT
48761,Finance,region_6,Bachelor's,m,other,1,29,3,6,0,0,61,FT
27919,HR,region_2,Bachelor's,m,sourcing,1,41,3,11,0,0,49,FT
12499,Technology,region_33,Bachelor's,m,other,1,38,3,7,0,0,77,FT
34769,Analytics,region_31,Bachelor's,m,other,1,27,4,6,1,0,84,FT
75054,Analytics,region_22,Bachelor's,m,other,2,32,4,4,0,0,87,FT
65172,Sales & Marketing,region_2,Bachelor's,f,other,1,49,4,3,0,0,47,FT
22402,HR,region_31,Bachelor's,m,other,1,33,3,4,0,0,55,FT
17866,Sales & Marketing,region_4,Master's & above,m,other,1,35,1,2,0,0,52,FT
12012,Procurement,region_27,Bachelor's,m,other,3,31,,1,1,0,71,FT
63985,Operations,region_20,Bachelor's,f,other,2,27,4,2,0,0,60,FT
75663,Technology,region_26,Bachelor's,m,other,1,39,4,6,0,0,79,FT
27007,Technology,region_27,Below Secondary,f,sourcing,2,23,,1,1,0,79,FT
52834,Sales & Marketing,region_2,Master's & above,f,sourcing,3,44,2,17,0,0,52,FT
32808,Technology,region_27,Bachelor's,m,other,1,38,3,10,0,0,82,PT
23395,Operations,region_4,Master's & above,f,other,1,35,5,7,1,1,57,PT
44084,Technology,region_2,Bachelor's,m,other,1,53,1,4,1,0,81,PT
39945,Operations,region_2,Bachelor's,f,sourcing,1,29,2,6,0,0,58,PT
71056,Procurement,region_8,Bachelor's,m,sourcing,1,26,,1,1,0,70,PT
29362,Procurement,region_16,Master's & above,f,sourcing,1,39,5,9,0,0,87,PT
66991,Procurement,region_2,Below Secondary,m,other,1,25,,1,1,0,70,PT
21702,HR,region_2,Bachelor's,m,sourcing,1,46,3,6,0,0,41,PT
18855,Procurement,region_26,Bachelor's,m,other,1,53,3,4,0,0,69,PT
22314,Sales & Marketing,region_11,Master's & above,m,other,1,32,4,7,1,0,52,PT
14815,Sales & Marketing,region_7,Bachelor's,f,other,1,33,5,8,1,0,51,PT
6486,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,37,3,7,1,0,45,PT
5957,Sales & Marketing,region_27,,m,sourcing,2,24,2,1,0,0,49,PT
70178,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,37,3,8,0,0,48,PT
66883,Technology,region_4,Master's & above,f,sourcing,1,37,3,8,0,0,77,PT
51827,Sales & Marketing,region_34,Bachelor's,m,sourcing,1,29,3,2,0,0,52,PT
76385,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,34,5,7,1,0,47,PT
30789,HR,region_2,Master's & above,f,referred,1,40,5,10,1,0,48,PT
11558,Sales & Marketing,region_13,Master's & above,m,sourcing,1,37,4,9,1,0,54,PT
14145,Operations,region_7,Master's & above,f,other,1,43,3,4,1,0,63,PT
19338,Operations,region_27,Bachelor's,m,sourcing,1,23,5,2,0,0,57,PT
49518,Sales & Marketing,region_31,Bachelor's,m,sourcing,2,31,1,4,0,0,50,PT
48790,R&D,region_26,Bachelor's,m,other,1,29,4,2,1,0,85,PT
58315,Finance,region_2,Master's & above,m,other,1,35,3,6,0,0,58,PT
71517,Sales & Marketing,region_20,Bachelor's,m,other,2,35,1,9,0,0,50,PT
864,Technology,region_2,Master's & above,f,other,1,48,3,8,0,0,81,PT
45116,Operations,region_29,Master's & above,f,other,1,32,1,4,0,0,63,PT
32534,Legal,region_2,Bachelor's,m,other,1,29,,1,0,0,59,PT
12039,Operations,region_22,Bachelor's,m,other,1,36,5,3,1,0,59,PT
30720,Analytics,region_22,Bachelor's,m,other,2,28,,1,1,0,88,PT
78075,Analytics,region_22,Master's & above,m,sourcing,2,39,3,9,1,0,82,PT
70617,Operations,region_2,Bachelor's,f,other,1,33,5,2,1,0,63,PT
16,Sales & Marketing,region_4,Master's & above,m,sourcing,1,40,5,5,0,0,53,PT
15892,Sales & Marketing,region_24,Bachelor's,f,other,1,32,1,6,0,0,49,PT
15702,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,39,1,7,0,0,48,PT
72677,Procurement,region_20,Bachelor's,f,sourcing,1,32,3,8,0,0,70,PT
4422,Sales & Marketing,region_2,Bachelor's,f,sourcing,3,25,3,3,0,0,46,PT
20160,Analytics,region_29,Bachelor's,m,other,2,26,4,4,0,0,86,PT
9630,Sales & Marketing,region_2,Bachelor's,f,other,2,35,3,2,1,0,45,PT
58209,Sales & Marketing,region_1,Bachelor's,m,other,1,30,3,4,1,0,48,PT
40042,Sales & Marketing,region_29,Bachelor's,m,sourcing,2,26,2,3,1,1,49,PT
35386,Procurement,region_23,Master's & above,m,other,2,35,3,3,0,0,71,PT
70374,Sales & Marketing,region_13,Bachelor's,m,other,1,41,5,5,1,0,47,PT
51111,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,28,,1,0,0,48,PT
36827,Sales & Marketing,region_2,Master's & above,m,other,3,41,1,4,0,0,51,PT
19601,Sales & Marketing,region_1,Master's & above,m,sourcing,2,33,3,3,0,0,54,FT
17825,Procurement,region_2,Master's & above,f,sourcing,1,46,4,6,1,0,68,FT
16971,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,32,1,5,0,0,45,FT
76895,Procurement,region_11,Bachelor's,f,sourcing,1,29,5,3,1,0,74,FT
71434,Operations,region_22,Master's & above,m,other,1,36,3,4,0,0,71,FT
72451,Technology,region_23,Bachelor's,f,other,1,30,3,4,1,0,84,FT
4622,Sales & Marketing,region_2,,m,other,1,42,5,4,1,0,51,FT
68913,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,34,5,10,0,0,51,FT
41576,Sales & Marketing,region_20,Master's & above,m,other,1,40,3,10,0,0,44,FT
55271,Finance,region_15,Bachelor's,m,sourcing,1,27,,1,0,0,57,FT
45074,Procurement,region_7,Bachelor's,f,sourcing,1,24,2,2,0,0,73,FT
26350,Procurement,region_2,Master's & above,m,sourcing,1,36,5,2,1,0,65,FT
4298,Operations,region_2,Bachelor's,m,other,1,32,3,7,1,0,61,FT
49543,Procurement,region_11,Bachelor's,f,other,1,33,5,3,1,0,67,FT
73454,Technology,region_5,Master's & above,m,other,1,38,3,9,0,0,83,FT
62038,Legal,region_31,Bachelor's,m,other,1,31,5,6,1,0,62,FT
64843,Sales & Marketing,region_22,Bachelor's,m,sourcing,3,26,,1,0,0,49,FT
30065,Operations,region_2,Master's & above,f,referred,1,35,4,4,1,0,53,FT
43916,Sales & Marketing,region_16,Bachelor's,m,other,1,48,4,21,0,0,50,FT
11343,Analytics,region_11,Bachelor's,m,sourcing,1,28,3,3,0,0,86,FT
74154,HR,region_7,Bachelor's,m,other,2,31,3,4,0,0,46,FT
20865,Procurement,region_17,Bachelor's,f,sourcing,1,31,,1,0,0,70,FT
74344,Technology,region_2,Below Secondary,m,referred,1,25,3,2,0,0,85,FT
14786,Sales & Marketing,region_5,Master's & above,f,other,1,35,4,10,0,0,52,FT
61065,Sales & Marketing,region_2,,f,other,1,20,,1,0,0,43,FT
70849,Finance,region_7,Master's & above,f,sourcing,1,34,3,6,0,0,59,FT
